sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s001_cal1	s001cal1_a2	cal	2	a	1	52	2015-13-08 19:00:51:00	2-LG-Q	4.72570243974709	24140.7854842933	2AG-ISTD	4.66632172797562	35937.6715489646
s001_cal2	s001cal2_a3	cal	3	a	1	53	2015-13-08 19:13:32:00	1-LG-Q	4.96448235704592	198413.059468556	2AG-ISTD	4.639289724411	28676.1954674385
s001_cal2	s001cal2_a3	cal	3	a	1	53	2015-13-08 19:13:32:00	1-OG-Q	6.20841945037466	927997.191999992	2AG-ISTD	4.639289724411	28676.1954674385
s001_cal2	s001cal2_a3	cal	3	a	1	53	2015-13-08 19:13:32:00	2-LG-Q	4.72389753389441	22414.8023404287	2AG-ISTD	4.639289724411	28676.1954674385
s001_cal3	s001cal3_a4	cal	4	a	1	54	2015-13-08 19:26:13:00	1-LG-Q	4.96306823769727	230152.024136628	2AG-ISTD	4.63428427531003	35624.435218392
s001_cal3	s001cal3_a4	cal	4	a	1	54	2015-13-08 19:26:13:00	1-OG-Q	6.20681567430843	926147.007000009	2AG-ISTD	4.63428427531003	35624.435218392
s001_cal3	s001cal3_a4	cal	4	a	1	54	2015-13-08 19:26:13:00	2-LG-Q	4.72317909982364	32500.9023317872	2AG-ISTD	4.63428427531003	35624.435218392
s001_cal4	s001cal4_a5	cal	5	a	1	55	2015-13-08 19:38:55:00	1-LG-Q	4.96732439322568	200153.856420314	2AG-ISTD	4.63465027161795	26892.4128608083
s001_cal4	s001cal4_a5	cal	5	a	1	55	2015-13-08 19:38:55:00	1-OG-Q	6.21077804990339	942263.727730406	2AG-ISTD	4.63465027161795	26892.4128608083
s001_cal4	s001cal4_a5	cal	5	a	1	55	2015-13-08 19:38:55:00	2-LG-Q	4.73568337794617	39203.0117673136	2AG-ISTD	4.63465027161795	26892.4128608083
s001_cal5	s001cal5_a6	cal	6	a	1	56	2015-13-08 19:51:36:00	1-LG-Q	4.96649994291124	260966.435365712	2AG-ISTD	4.6356460500045	20134.9180251367
s001_cal5	s001cal5_a6	cal	6	a	1	56	2015-13-08 19:51:36:00	1-OG-Q	6.21180946863103	917102.942500006	2AG-ISTD	4.6356460500045	20134.9180251367
s001_cal5	s001cal5_a6	cal	6	a	1	56	2015-13-08 19:51:36:00	2-LG-Q	4.72944084534962	66914.9644227862	2AG-ISTD	4.6356460500045	20134.9180251367
s001_cal6	s001cal6_a7	cal	7	a	1	57	2015-13-08 20:04:17:00	1-LG-Q	4.96592043898922	376837.009532951	2AG-ISTD	4.63367992996733	29313.0705154253
s001_cal6	s001cal6_a7	cal	7	a	1	57	2015-13-08 20:04:17:00	1-OG-Q	6.21036896745982	908533.678499999	2AG-ISTD	4.63367992996733	29313.0705154253
s001_cal6	s001cal6_a7	cal	7	a	1	57	2015-13-08 20:04:17:00	2-LG-Q	4.73034537488078	146063.98273569	2AG-ISTD	4.63367992996733	29313.0705154253
s001_cal7	s001cal7_a8	cal	8	a	1	58	2015-13-08 20:16:58:00	1-LG-Q	4.96237996640792	798386.293498407	2AG-ISTD	4.63746322675386	36526.9355143148
s001_cal7	s001cal7_a8	cal	8	a	1	58	2015-13-08 20:16:58:00	1-OG-Q	6.20604673197312	1077496.78541514	2AG-ISTD	4.63746322675386	36526.9355143148
s001_cal7	s001cal7_a8	cal	8	a	1	58	2015-13-08 20:16:58:00	2-LG-Q	4.72937946387813	399325.494883015	2AG-ISTD	4.63746322675386	36526.9355143148
s0001_qc	s0001qc_e2	qc	2	e	1	59	2015-13-08 20:29:40:00	1-LG-Q	4.96239553288818	178857.849725285	2AG-ISTD	4.6351150867003	33525.1038601717
s0001_qc	s0001qc_e2	qc	2	e	1	59	2015-13-08 20:29:40:00	1-OG-Q	6.20642062493149	709568.619500002	2AG-ISTD	4.6351150867003	33525.1038601717
s0001_qc	s0001qc_e2	qc	2	e	1	59	2015-13-08 20:29:40:00	2-LG-Q	4.73043713590359	20918.1420248829	2AG-ISTD	4.6351150867003	33525.1038601717
s0001_blank	s0001blank_a2	blank	2	a	1	60	2015-13-08 20:42:20:00	1-LG-Q	4.97966666666667	603.905205418488	2AG-ISTD	4.94031656079435	453.274278265006
s0001_blank	s0001blank_a2	blank	2	a	1	60	2015-13-08 20:42:20:00	1-OG-Q	5.85936333333333	3395.91249999999	2AG-ISTD	4.94031656079435	453.274278265006
s0001_blank	s0001blank_a2	blank	2	a	1	60	2015-13-08 20:42:20:00	2-LG-Q	4.69477119722866	1835.63816075326	2AG-ISTD	4.94031656079435	453.274278265006
s0001_qc	s0001qc_b1	qc	1	b	1	61	2015-13-08 20:55:01:00	1-LG-Q	4.95764650732832	224164.760579724	2AG-ISTD	4.63319986907322	32358.1903486117
s0001_qc	s0001qc_b1	qc	1	b	1	61	2015-13-08 20:55:01:00	1-OG-Q	6.19947210354385	880712.488000002	2AG-ISTD	4.63319986907322	32358.1903486117
s0001_qc	s0001qc_b1	qc	1	b	1	61	2015-13-08 20:55:01:00	2-LG-Q	4.72350820531638	25227.9153036589	2AG-ISTD	4.63319986907322	32358.1903486117
s0040	s0040_a1	sample	1	a	1	62	2015-13-08 21:07:44:00	1-LG-Q	4.95691483959696	282596.00100567	2AG-ISTD	4.6298752444159	27093.8623050817
s0040	s0040_a1	sample	1	a	1	62	2015-13-08 21:07:44:00	1-OG-Q	6.19576327444612	1411645.8365	2AG-ISTD	4.6298752444159	27093.8623050817
s0040	s0040_a1	sample	1	a	1	62	2015-13-08 21:07:44:00	2-LG-Q	4.72133537535878	34955.0644598727	2AG-ISTD	4.6298752444159	27093.8623050817
s0029	s0029_a1	sample	1	a	1	63	2015-13-08 21:20:25:00	1-LG-Q	4.95667785917224	224650.815641547	2AG-ISTD	4.62886184840484	25177.189002503
s0029	s0029_a1	sample	1	a	1	63	2015-13-08 21:20:25:00	1-OG-Q	6.19417008415838	1266237.186	2AG-ISTD	4.62886184840484	25177.189002503
s0029	s0029_a1	sample	1	a	1	63	2015-13-08 21:20:25:00	2-LG-Q	4.7233871982972	25195.7806096536	2AG-ISTD	4.62886184840484	25177.189002503
s0019	s0019_a1	sample	1	a	1	64	2015-13-08 21:33:06:00	1-LG-Q	4.95563544010911	242623.103635472	2AG-ISTD	4.6267286811672	35134.990236316
s0019	s0019_a1	sample	1	a	1	64	2015-13-08 21:33:06:00	1-OG-Q	6.19416597434827	940784.950499997	2AG-ISTD	4.6267286811672	35134.990236316
s0019	s0019_a1	sample	1	a	1	64	2015-13-08 21:33:06:00	2-LG-Q	4.72438035136379	25623.9871077247	2AG-ISTD	4.6267286811672	35134.990236316
s0021	s0021_a1	sample	1	a	1	65	2015-13-08 21:45:48:00	1-LG-Q	4.95624805246227	163537.253901523	2AG-ISTD	4.62941005472122	21277.2479183857
s0021	s0021_a1	sample	1	a	1	65	2015-13-08 21:45:48:00	1-OG-Q	6.19740245592301	962407.826000003	2AG-ISTD	4.62941005472122	21277.2479183857
s0021	s0021_a1	sample	1	a	1	65	2015-13-08 21:45:48:00	2-LG-Q	4.72113636586184	19014.1286199418	2AG-ISTD	4.62941005472122	21277.2479183857
s0006	s0006_a1	sample	1	a	1	66	2015-13-08 21:58:30:00	1-LG-Q	4.95602860066941	209976.189022912	2AG-ISTD	4.62560141744145	25407.9058115288
s0006	s0006_a1	sample	1	a	1	66	2015-13-08 21:58:30:00	1-OG-Q	6.19723099709273	569473.031500002	2AG-ISTD	4.62560141744145	25407.9058115288
s0006	s0006_a1	sample	1	a	1	66	2015-13-08 21:58:30:00	2-LG-Q	4.72138927881282	21295.9523734556	2AG-ISTD	4.62560141744145	25407.9058115288
s0039	s0039_a1	sample	1	a	1	67	2015-13-08 22:11:11:00	1-LG-Q	4.95591502395428	308198.135500784	2AG-ISTD	4.62692811823874	33178.9731271268
s0039	s0039_a1	sample	1	a	1	67	2015-13-08 22:11:11:00	1-OG-Q	6.20071816353359	1256196.1315	2AG-ISTD	4.62692811823874	33178.9731271268
s0039	s0039_a1	sample	1	a	1	67	2015-13-08 22:11:11:00	2-LG-Q	4.72415406320253	44142.8530887524	2AG-ISTD	4.62692811823874	33178.9731271268
s0011	s0011_a1	sample	1	a	1	68	2015-13-08 22:23:52:00	1-LG-Q	4.95988359109735	98490.9963016787	2AG-ISTD	4.62971026185293	31217.9101088635
s0011	s0011_a1	sample	1	a	1	68	2015-13-08 22:23:52:00	1-OG-Q	6.20346354931883	597506.210500006	2AG-ISTD	4.62971026185293	31217.9101088635
s0011	s0011_a1	sample	1	a	1	68	2015-13-08 22:23:52:00	2-LG-Q	4.73251086272404	15115.0173932388	2AG-ISTD	4.62971026185293	31217.9101088635
s0026	s0026_b1	sample	1	b	1	69	2015-13-08 22:36:34:00	1-LG-Q	4.96132430661358	232503.106709621	2AG-ISTD	4.62943581949682	34384.4627383505
s0026	s0026_b1	sample	1	b	1	69	2015-13-08 22:36:34:00	1-OG-Q	6.20073763619761	838048.158500002	2AG-ISTD	4.62943581949682	34384.4627383505
s0026	s0026_b1	sample	1	b	1	69	2015-13-08 22:36:34:00	2-LG-Q	4.72547190732301	29836.9963826838	2AG-ISTD	4.62943581949682	34384.4627383505
s0008	s0008_a1	sample	1	a	1	70	2015-13-08 22:49:15:00	1-LG-Q	4.96102603794388	148477.211169272	2AG-ISTD	4.63298536178955	33764.1777093667
s0008	s0008_a1	sample	1	a	1	70	2015-13-08 22:49:15:00	1-OG-Q	6.20414523317967	606570.671499999	2AG-ISTD	4.63298536178955	33764.1777093667
s0008	s0008_a1	sample	1	a	1	70	2015-13-08 22:49:15:00	2-LG-Q	4.73316393190139	15164.7309749434	2AG-ISTD	4.63298536178955	33764.1777093667
s0001_blank	s0001blank_a3	blank	3	a	1	71	2015-13-08 23:01:56:00	1-LG-Q	4.96031666666667	237.223476250006	2AG-ISTD	4.95123037417346	1684.42880004256
s0001_blank	s0001blank_a3	blank	3	a	1	71	2015-13-08 23:01:56:00	1-OG-Q	6.06970214473323	1613.17449999998	2AG-ISTD	4.95123037417346	1684.42880004256
s0001_blank	s0001blank_a3	blank	3	a	1	71	2015-13-08 23:01:56:00	2-LG-Q	4.68303146140265	1877.00557390351	2AG-ISTD	4.95123037417346	1684.42880004256
s0001_qc	s0001qc_b2	qc	2	b	1	72	2015-13-08 23:14:38:00	1-LG-Q	4.96040617822177	236194.671698818	2AG-ISTD	4.63552200225602	33746.7928821356
s0001_qc	s0001qc_b2	qc	2	b	1	72	2015-13-08 23:14:38:00	1-OG-Q	6.19908861552901	843207.986500002	2AG-ISTD	4.63552200225602	33746.7928821356
s0001_qc	s0001qc_b2	qc	2	b	1	72	2015-13-08 23:14:38:00	2-LG-Q	4.71989961307682	26594.8015016408	2AG-ISTD	4.63552200225602	33746.7928821356
s0010	s0010_a1	sample	1	a	1	73	2015-13-08 23:27:20:00	1-LG-Q	4.95891750548509	155353.714821617	2AG-ISTD	4.63430100149554	30646.2634039202
s0010	s0010_a1	sample	1	a	1	73	2015-13-08 23:27:20:00	1-OG-Q	6.20128899787408	572557.022000001	2AG-ISTD	4.63430100149554	30646.2634039202
s0010	s0010_a1	sample	1	a	1	73	2015-13-08 23:27:20:00	2-LG-Q	4.72155923808636	20980.6034851466	2AG-ISTD	4.63430100149554	30646.2634039202
s0030	s0030_a1	sample	1	a	1	74	2015-13-08 23:40:02:00	1-LG-Q	4.95874132700972	233724.29780906	2AG-ISTD	4.63133438503683	31568.7583578863
s0030	s0030_a1	sample	1	a	1	74	2015-13-08 23:40:02:00	1-OG-Q	6.20113962099755	542827.413	2AG-ISTD	4.63133438503683	31568.7583578863
s0030	s0030_a1	sample	1	a	1	74	2015-13-08 23:40:02:00	2-LG-Q	4.72615872647219	23882.8346705641	2AG-ISTD	4.63133438503683	31568.7583578863
s0043	s0043_a1	sample	1	a	1	75	2015-13-08 23:52:43:00	1-LG-Q	4.9569478068402	314065.156782045	2AG-ISTD	4.63446527918791	34457.2911932648
s0043	s0043_a1	sample	1	a	1	75	2015-13-08 23:52:43:00	1-OG-Q	6.20246826841102	1343960.0305	2AG-ISTD	4.63446527918791	34457.2911932648
s0043	s0043_a1	sample	1	a	1	75	2015-13-08 23:52:43:00	2-LG-Q	4.72345175301269	30740.6455434974	2AG-ISTD	4.63446527918791	34457.2911932648
