sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s139	s139_a1	sample	1	a	1	56	2015-03-06 06:02:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.643	44816
s015	s015_a1	sample	1	a	1	57	2015-03-06 06:16:00	23-dinor-11b-PGF2a	4.013	611	23-dinor-11b-PGF2a_ISTD	5.201	175140
s015	s015_a1	sample	1	a	1	57	2015-03-06 06:16:00	23-dinor-8-iso-PGF2a	3.417	1732	23-dinor-8-iso-PGF2a_ISTD	4.639	44991
s015	s015_a1	sample	1	a	1	57	2015-03-06 06:16:00	8-iso-PGF3a	3.689	5109	8-iso-PGF3a_ISTD	4.639	44991
s160	s160_a1	sample	1	a	1	58	2015-03-06 06:31:00	23-dinor-11b-PGF2a	4.008	1142	23-dinor-11b-PGF2a_ISTD	5.207	179435
s160	s160_a1	sample	1	a	1	58	2015-03-06 06:31:00	23-dinor-8-iso-PGF2a	3.451	688	23-dinor-8-iso-PGF2a_ISTD	4.642	36558
s160	s160_a1	sample	1	a	1	58	2015-03-06 06:31:00	8-iso-PGF3a	3.689	11807	8-iso-PGF3a_ISTD	4.642	36558
s156	s156_a1	sample	1	a	1	59	2015-03-06 06:45:00	23-dinor-11b-PGF2a	4.016	703	23-dinor-11b-PGF2a_ISTD	5.204	194850
s156	s156_a1	sample	1	a	1	59	2015-03-06 06:45:00	23-dinor-8-iso-PGF2a	3.409	1176	23-dinor-8-iso-PGF2a_ISTD	4.641	44770
s156	s156_a1	sample	1	a	1	59	2015-03-06 06:45:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.641	44770
s131	s131_a1	sample	1	a	1	60	2015-03-06 06:59:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.215	176231
s131	s131_a1	sample	1	a	1	60	2015-03-06 06:59:00	23-dinor-8-iso-PGF2a	3.415	546	23-dinor-8-iso-PGF2a_ISTD	4.646	41123
s131	s131_a1	sample	1	a	1	60	2015-03-06 06:59:00	8-iso-PGF3a	3.688	9239	8-iso-PGF3a_ISTD	4.646	41123
s193	s193_b1	sample	1	b	1	61	2015-03-06 07:14:00	23-dinor-11b-PGF2a	4.005	227	23-dinor-11b-PGF2a_ISTD	5.2	192352
s193	s193_b1	sample	1	b	1	61	2015-03-06 07:14:00	23-dinor-8-iso-PGF2a	3.46	670	23-dinor-8-iso-PGF2a_ISTD	4.636	46475
s193	s193_b1	sample	1	b	1	61	2015-03-06 07:14:00	8-iso-PGF3a	3.674	9141	8-iso-PGF3a_ISTD	4.636	46475
s042	s042_a1	sample	1	a	1	62	2015-03-06 07:28:00	23-dinor-11b-PGF2a	4.042	576	23-dinor-11b-PGF2a_ISTD	5.212	172211
s042	s042_a1	sample	1	a	1	62	2015-03-06 07:28:00	23-dinor-8-iso-PGF2a	3.453	1205	23-dinor-8-iso-PGF2a_ISTD	4.646	40578
s042	s042_a1	sample	1	a	1	62	2015-03-06 07:28:00	8-iso-PGF3a	3.684	10700	8-iso-PGF3a_ISTD	4.646	40578
s070	s070_a1	sample	1	a	1	63	2015-03-06 07:42:00	23-dinor-11b-PGF2a	4.028	1838	23-dinor-11b-PGF2a_ISTD	5.209	234803
s070	s070_a1	sample	1	a	1	63	2015-03-06 07:42:00	23-dinor-8-iso-PGF2a	3.422	1837	23-dinor-8-iso-PGF2a_ISTD	4.642	49551
s070	s070_a1	sample	1	a	1	63	2015-03-06 07:42:00	8-iso-PGF3a	4.005	26070	8-iso-PGF3a_ISTD	4.642	49551
s0001_qc	s0001qc_e1	qc	1	e	1	64	2015-03-06 07:57:00	23-dinor-11b-PGF2a	4.016	690	23-dinor-11b-PGF2a_ISTD	5.202	200600
s0001_qc	s0001qc_e1	qc	1	e	1	64	2015-03-06 07:57:00	23-dinor-8-iso-PGF2a	3.41	1019	23-dinor-8-iso-PGF2a_ISTD	4.639	47755
s0001_qc	s0001qc_e1	qc	1	e	1	64	2015-03-06 07:57:00	8-iso-PGF3a	3.995	9605	8-iso-PGF3a_ISTD	4.639	47755
s115	s115_a1	sample	1	a	1	65	2015-03-06 08:11:00	23-dinor-11b-PGF2a	4	365	23-dinor-11b-PGF2a_ISTD	5.198	164129
s115	s115_a1	sample	1	a	1	65	2015-03-06 08:11:00	23-dinor-8-iso-PGF2a	3.42	883	23-dinor-8-iso-PGF2a_ISTD	4.63	42583
s115	s115_a1	sample	1	a	1	65	2015-03-06 08:11:00	8-iso-PGF3a	3.68	11269	8-iso-PGF3a_ISTD	4.63	42583
s018	s018_a1	sample	1	a	1	66	2015-03-06 08:26:00	23-dinor-11b-PGF2a	4.016	1856	23-dinor-11b-PGF2a_ISTD	5.197	196310
s018	s018_a1	sample	1	a	1	66	2015-03-06 08:26:00	23-dinor-8-iso-PGF2a	3.411	783	23-dinor-8-iso-PGF2a_ISTD	4.636	47507
s018	s018_a1	sample	1	a	1	66	2015-03-06 08:26:00	8-iso-PGF3a	3.686	18385	8-iso-PGF3a_ISTD	4.636	47507
s198	s198_a1	sample	1	a	1	67	2015-03-06 08:40:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.199	179759
s198	s198_a1	sample	1	a	1	67	2015-03-06 08:40:00	23-dinor-8-iso-PGF2a	3.417	998	23-dinor-8-iso-PGF2a_ISTD	4.64	42276
s198	s198_a1	sample	1	a	1	67	2015-03-06 08:40:00	8-iso-PGF3a	3.785	4615	8-iso-PGF3a_ISTD	4.64	42276
s019	s019_a1	sample	1	a	1	68	2015-03-06 08:54:00	23-dinor-11b-PGF2a	4.01	404	23-dinor-11b-PGF2a_ISTD	5.194	160037
s019	s019_a1	sample	1	a	1	68	2015-03-06 08:54:00	23-dinor-8-iso-PGF2a	3.408	1032	23-dinor-8-iso-PGF2a_ISTD	4.631	39027
s019	s019_a1	sample	1	a	1	68	2015-03-06 08:54:00	8-iso-PGF3a	3.676	3508	8-iso-PGF3a_ISTD	4.631	39027
s046	s046_a1	sample	1	a	1	69	2015-03-06 09:09:00	23-dinor-11b-PGF2a	4.013	434	23-dinor-11b-PGF2a_ISTD	5.206	233596
s046	s046_a1	sample	1	a	1	69	2015-03-06 09:09:00	23-dinor-8-iso-PGF2a	3.404	1040	23-dinor-8-iso-PGF2a_ISTD	4.64	55462
s046	s046_a1	sample	1	a	1	69	2015-03-06 09:09:00	8-iso-PGF3a	3.762	12851	8-iso-PGF3a_ISTD	4.64	55462
s153	s153_b1	sample	1	b	1	70	2015-03-06 09:23:00	23-dinor-11b-PGF2a	4.022	406	23-dinor-11b-PGF2a_ISTD	5.2	183131
s153	s153_b1	sample	1	b	1	70	2015-03-06 09:23:00	23-dinor-8-iso-PGF2a	3.402	1383	23-dinor-8-iso-PGF2a_ISTD	4.636	42424
s153	s153_b1	sample	1	b	1	70	2015-03-06 09:23:00	8-iso-PGF3a	3.678	9532	8-iso-PGF3a_ISTD	4.636	42424
s125	s125_a1	sample	1	a	1	71	2015-03-06 09:38:00	23-dinor-11b-PGF2a	4.02	146	23-dinor-11b-PGF2a_ISTD	5.198	184309
s125	s125_a1	sample	1	a	1	71	2015-03-06 09:38:00	23-dinor-8-iso-PGF2a	3.418	1367	23-dinor-8-iso-PGF2a_ISTD	4.633	41302
s125	s125_a1	sample	1	a	1	71	2015-03-06 09:38:00	8-iso-PGF3a	3.876	8288	8-iso-PGF3a_ISTD	4.633	41302
s143	s143_a1	sample	1	a	1	72	2015-03-06 09:52:00	23-dinor-11b-PGF2a	4.046	500	23-dinor-11b-PGF2a_ISTD	5.207	192405
s143	s143_a1	sample	1	a	1	72	2015-03-06 09:52:00	23-dinor-8-iso-PGF2a	3.46	814	23-dinor-8-iso-PGF2a_ISTD	4.643	42741
s143	s143_a1	sample	1	a	1	72	2015-03-06 09:52:00	8-iso-PGF3a	3.799	5191	8-iso-PGF3a_ISTD	4.643	42741
s146	s146_a1	sample	1	a	1	73	2015-03-06 10:06:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.202	175564
s146	s146_a1	sample	1	a	1	73	2015-03-06 10:06:00	23-dinor-8-iso-PGF2a	3.422	1030	23-dinor-8-iso-PGF2a_ISTD	4.644	43977
s146	s146_a1	sample	1	a	1	73	2015-03-06 10:06:00	8-iso-PGF3a	3.678	5862	8-iso-PGF3a_ISTD	4.644	43977
s182	s182_a1	sample	1	a	1	74	2015-03-06 10:21:00	23-dinor-11b-PGF2a	3.998	828	23-dinor-11b-PGF2a_ISTD	5.199	186399
s182	s182_a1	sample	1	a	1	74	2015-03-06 10:21:00	23-dinor-8-iso-PGF2a	3.411	1399	23-dinor-8-iso-PGF2a_ISTD	4.635	46653
s182	s182_a1	sample	1	a	1	74	2015-03-06 10:21:00	8-iso-PGF3a	3.687	23025	8-iso-PGF3a_ISTD	4.635	46653
s0001_qc	s0001qc_e2	qc	2	e	1	75	2015-03-06 10:35:00	23-dinor-11b-PGF2a	4.029	984	23-dinor-11b-PGF2a_ISTD	5.198	194864
s0001_qc	s0001qc_e2	qc	2	e	1	75	2015-03-06 10:35:00	23-dinor-8-iso-PGF2a	3.421	1002	23-dinor-8-iso-PGF2a_ISTD	4.638	47954
s0001_qc	s0001qc_e2	qc	2	e	1	75	2015-03-06 10:35:00	8-iso-PGF3a	3.677	14128	8-iso-PGF3a_ISTD	4.638	47954
s031	s031_a1	sample	1	a	1	76	2015-03-06 10:50:00	23-dinor-11b-PGF2a	3.997	1103	23-dinor-11b-PGF2a_ISTD	5.2	180182
s031	s031_a1	sample	1	a	1	76	2015-03-06 10:50:00	23-dinor-8-iso-PGF2a	3.4	1848	23-dinor-8-iso-PGF2a_ISTD	4.635	42770
s031	s031_a1	sample	1	a	1	76	2015-03-06 10:50:00	8-iso-PGF3a	3.715	21817	8-iso-PGF3a_ISTD	4.635	42770
s122	s122_a1	sample	1	a	1	77	2015-03-06 11:04:00	23-dinor-11b-PGF2a	4.013	824	23-dinor-11b-PGF2a_ISTD	5.198	184551
s122	s122_a1	sample	1	a	1	77	2015-03-06 11:04:00	23-dinor-8-iso-PGF2a	3.435	1306	23-dinor-8-iso-PGF2a_ISTD	4.633	42725
s122	s122_a1	sample	1	a	1	77	2015-03-06 11:04:00	8-iso-PGF3a	3.745	4678	8-iso-PGF3a_ISTD	4.633	42725
s167	s167_a1	sample	1	a	1	78	2015-03-06 11:18:00	23-dinor-11b-PGF2a	4	116	23-dinor-11b-PGF2a_ISTD	5.199	177364
s167	s167_a1	sample	1	a	1	78	2015-03-06 11:18:00	23-dinor-8-iso-PGF2a	3.398	1363	23-dinor-8-iso-PGF2a_ISTD	4.635	46933
s167	s167_a1	sample	1	a	1	78	2015-03-06 11:18:00	8-iso-PGF3a	3.729	3704	8-iso-PGF3a_ISTD	4.635	46933
s179	s179_b1	sample	1	b	1	79	2015-03-06 11:33:00	23-dinor-11b-PGF2a	3.971	730	23-dinor-11b-PGF2a_ISTD	5.184	217402
s179	s179_b1	sample	1	b	1	79	2015-03-06 11:33:00	23-dinor-8-iso-PGF2a	3.406	462	23-dinor-8-iso-PGF2a_ISTD	4.619	49840
s179	s179_b1	sample	1	b	1	79	2015-03-06 11:33:00	8-iso-PGF3a	3.677	10859	8-iso-PGF3a_ISTD	4.619	49840
s059	s059_a1	sample	1	a	1	80	2015-03-06 11:47:00	23-dinor-11b-PGF2a	4.001	1857	23-dinor-11b-PGF2a_ISTD	5.192	255092
s059	s059_a1	sample	1	a	1	80	2015-03-06 11:47:00	23-dinor-8-iso-PGF2a	3.394	2340	23-dinor-8-iso-PGF2a_ISTD	4.629	51900
s059	s059_a1	sample	1	a	1	80	2015-03-06 11:47:00	8-iso-PGF3a	3.672	15053	8-iso-PGF3a_ISTD	4.629	51900
s038	s038_a1	sample	1	a	1	81	2015-03-06 12:02:00	23-dinor-11b-PGF2a	4.009	369	23-dinor-11b-PGF2a_ISTD	5.191	192076
s038	s038_a1	sample	1	a	1	81	2015-03-06 12:02:00	23-dinor-8-iso-PGF2a	3.425	559	23-dinor-8-iso-PGF2a_ISTD	4.63	49948
s038	s038_a1	sample	1	a	1	81	2015-03-06 12:02:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.63	49948
s077	s077_a1	sample	1	a	1	82	2015-03-06 12:16:00	23-dinor-11b-PGF2a	4.005	1738	23-dinor-11b-PGF2a_ISTD	5.191	231266
s077	s077_a1	sample	1	a	1	82	2015-03-06 12:16:00	23-dinor-8-iso-PGF2a	3.386	1250	23-dinor-8-iso-PGF2a_ISTD	4.627	56569
s077	s077_a1	sample	1	a	1	82	2015-03-06 12:16:00	8-iso-PGF3a	3.721	13355	8-iso-PGF3a_ISTD	4.627	56569
s096	s096_a1	sample	1	a	1	83	2015-03-06 12:30:00	23-dinor-11b-PGF2a	4.005	2028	23-dinor-11b-PGF2a_ISTD	5.187	198669
s096	s096_a1	sample	1	a	1	83	2015-03-06 12:30:00	23-dinor-8-iso-PGF2a	3.398	1308	23-dinor-8-iso-PGF2a_ISTD	4.625	47777
s096	s096_a1	sample	1	a	1	83	2015-03-06 12:30:00	8-iso-PGF3a	3.876	8622	8-iso-PGF3a_ISTD	4.625	47777
s092	s092_a1	sample	1	a	1	84	2015-03-06 12:45:00	23-dinor-11b-PGF2a	4.017	3321	23-dinor-11b-PGF2a_ISTD	5.195	174514
s092	s092_a1	sample	1	a	1	84	2015-03-06 12:45:00	23-dinor-8-iso-PGF2a	3.446	896	23-dinor-8-iso-PGF2a_ISTD	4.637	40493
s092	s092_a1	sample	1	a	1	84	2015-03-06 12:45:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.637	40493
s120	s120_a1	sample	1	a	1	85	2015-03-06 12:59:00	23-dinor-11b-PGF2a	3.867	52	23-dinor-11b-PGF2a_ISTD	5.192	192292
s120	s120_a1	sample	1	a	1	85	2015-03-06 12:59:00	23-dinor-8-iso-PGF2a	3.423	1152	23-dinor-8-iso-PGF2a_ISTD	4.631	49399
s120	s120_a1	sample	1	a	1	85	2015-03-06 12:59:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.631	49399
s0001_qc	s0001qc_f1	qc	1	f	1	86	2015-03-06 13:13:00	23-dinor-11b-PGF2a	4.007	621	23-dinor-11b-PGF2a_ISTD	5.183	193715
s0001_qc	s0001qc_f1	qc	1	f	1	86	2015-03-06 13:13:00	23-dinor-8-iso-PGF2a	3.444	399	23-dinor-8-iso-PGF2a_ISTD	4.619	50512
s0001_qc	s0001qc_f1	qc	1	f	1	86	2015-03-06 13:13:00	8-iso-PGF3a	3.683	15046	8-iso-PGF3a_ISTD	4.619	50512
s176	s176_a1	sample	1	a	1	87	2015-03-06 13:28:00	23-dinor-11b-PGF2a	4.003	789	23-dinor-11b-PGF2a_ISTD	5.187	187681
s176	s176_a1	sample	1	a	1	87	2015-03-06 13:28:00	23-dinor-8-iso-PGF2a	3.393	1537	23-dinor-8-iso-PGF2a_ISTD	4.63	53228
s176	s176_a1	sample	1	a	1	87	2015-03-06 13:28:00	8-iso-PGF3a	3.697	8122	8-iso-PGF3a_ISTD	4.63	53228
s098	s098_b1	sample	1	b	1	88	2015-03-06 13:42:00	23-dinor-11b-PGF2a	3.997	1183	23-dinor-11b-PGF2a_ISTD	5.195	200402
s098	s098_b1	sample	1	b	1	88	2015-03-06 13:42:00	23-dinor-8-iso-PGF2a	3.331	372	23-dinor-8-iso-PGF2a_ISTD	4.628	47909
s098	s098_b1	sample	1	b	1	88	2015-03-06 13:42:00	8-iso-PGF3a	3.666	8953	8-iso-PGF3a_ISTD	4.628	47909
s148	s148_a1	sample	1	a	1	89	2015-03-06 13:57:00	23-dinor-11b-PGF2a	3.997	687	23-dinor-11b-PGF2a_ISTD	5.187	190407
s148	s148_a1	sample	1	a	1	89	2015-03-06 13:57:00	23-dinor-8-iso-PGF2a	3.404	942	23-dinor-8-iso-PGF2a_ISTD	4.624	42951
s148	s148_a1	sample	1	a	1	89	2015-03-06 13:57:00	8-iso-PGF3a	3.661	3163	8-iso-PGF3a_ISTD	4.624	42951
s003	s003_a1	sample	1	a	1	90	2015-03-06 14:11:00	23-dinor-11b-PGF2a	3.992	1551	23-dinor-11b-PGF2a_ISTD	5.18	197131
s003	s003_a1	sample	1	a	1	90	2015-03-06 14:11:00	23-dinor-8-iso-PGF2a	3.38	679	23-dinor-8-iso-PGF2a_ISTD	4.619	50318
s003	s003_a1	sample	1	a	1	90	2015-03-06 14:11:00	8-iso-PGF3a	3.964	6660	8-iso-PGF3a_ISTD	4.619	50318
s052	s052_a1	sample	1	a	1	91	2015-03-06 14:26:00	23-dinor-11b-PGF2a	4.004	1547	23-dinor-11b-PGF2a_ISTD	5.189	172651
s052	s052_a1	sample	1	a	1	91	2015-03-06 14:26:00	23-dinor-8-iso-PGF2a	3.391	1472	23-dinor-8-iso-PGF2a_ISTD	4.625	42255
s052	s052_a1	sample	1	a	1	91	2015-03-06 14:26:00	8-iso-PGF3a	3.876	1262	8-iso-PGF3a_ISTD	4.625	42255
s076	s076_a1	sample	1	a	1	92	2015-03-06 14:40:00	23-dinor-11b-PGF2a	3.996	531	23-dinor-11b-PGF2a_ISTD	5.184	179643
s076	s076_a1	sample	1	a	1	92	2015-03-06 14:40:00	23-dinor-8-iso-PGF2a	3.426	772	23-dinor-8-iso-PGF2a_ISTD	4.617	46550
s076	s076_a1	sample	1	a	1	92	2015-03-06 14:40:00	8-iso-PGF3a	3.776	7489	8-iso-PGF3a_ISTD	4.617	46550
s081	s081_a1	sample	1	a	1	93	2015-03-06 14:54:00	23-dinor-11b-PGF2a	4.019	949	23-dinor-11b-PGF2a_ISTD	5.189	193919
s081	s081_a1	sample	1	a	1	93	2015-03-06 14:54:00	23-dinor-8-iso-PGF2a	3.384	1254	23-dinor-8-iso-PGF2a_ISTD	4.624	50486
s081	s081_a1	sample	1	a	1	93	2015-03-06 14:54:00	8-iso-PGF3a	3.746	6115	8-iso-PGF3a_ISTD	4.624	50486
s071	s071_b1	sample	1	b	1	94	2015-03-06 15:09:00	23-dinor-11b-PGF2a	3.825	267	23-dinor-11b-PGF2a_ISTD	5.188	174124
s071	s071_b1	sample	1	b	1	94	2015-03-06 15:09:00	23-dinor-8-iso-PGF2a	3.425	1747	23-dinor-8-iso-PGF2a_ISTD	4.626	46150
s071	s071_b1	sample	1	b	1	94	2015-03-06 15:09:00	8-iso-PGF3a	3.953	5610	8-iso-PGF3a_ISTD	4.626	46150
s0001_qc	s0001qc_g1	qc	1	g	1	95	2015-03-06 15:23:00	23-dinor-11b-PGF2a	4.009	619	23-dinor-11b-PGF2a_ISTD	5.19	171884
s0001_qc	s0001qc_g1	qc	1	g	1	95	2015-03-06 15:23:00	23-dinor-8-iso-PGF2a	3.375	1160	23-dinor-8-iso-PGF2a_ISTD	4.625	44864
s0001_qc	s0001qc_g1	qc	1	g	1	95	2015-03-06 15:23:00	8-iso-PGF3a	3.66	11798	8-iso-PGF3a_ISTD	4.625	44864
s0001_blank	s0001blank_b1	blank	1	b	1	96	2015-03-06 15:37:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD		
s0001_blank	s0001blank_b1	blank	1	b	1	96	2015-03-06 15:37:00	23-dinor-8-iso-PGF2a			23-dinor-8-iso-PGF2a_ISTD		
s0001_blank	s0001blank_b1	blank	1	b	1	96	2015-03-06 15:37:00	8-iso-PGF3a			8-iso-PGF3a_ISTD		
s0001_qc	s0001qc_g2	qc	2	g	1	97	2015-03-06 15:52:00	23-dinor-11b-PGF2a	3.802	51	23-dinor-11b-PGF2a_ISTD	5.192	175649
s0001_qc	s0001qc_g2	qc	2	g	1	97	2015-03-06 15:52:00	23-dinor-8-iso-PGF2a	3.428	602	23-dinor-8-iso-PGF2a_ISTD	4.631	47041
s0001_qc	s0001qc_g2	qc	2	g	1	97	2015-03-06 15:52:00	8-iso-PGF3a	3.665	10287	8-iso-PGF3a_ISTD	4.631	47041
s0001_cal0	s0001cal0_a2	cal	2	a	1	98	2015-03-06 16:06:00	23-dinor-11b-PGF2a	4.001	565	23-dinor-11b-PGF2a_ISTD	5.192	177642
s0001_cal0	s0001cal0_a2	cal	2	a	1	98	2015-03-06 16:06:00	23-dinor-8-iso-PGF2a	3.385	1160	23-dinor-8-iso-PGF2a_ISTD	4.631	45485
s0001_cal0	s0001cal0_a2	cal	2	a	1	98	2015-03-06 16:06:00	8-iso-PGF3a	3.653	9915	8-iso-PGF3a_ISTD	4.631	45485
s0001_cal1	s0001cal1_a2	cal	2	a	1	99	2015-03-06 16:21:00	23-dinor-11b-PGF2a	3.847	2279	23-dinor-11b-PGF2a_ISTD	5.192	138528
s0001_cal1	s0001cal1_a2	cal	2	a	1	99	2015-03-06 16:21:00	23-dinor-8-iso-PGF2a	3.432	6854	23-dinor-8-iso-PGF2a_ISTD	4.629	35861
s0001_cal1	s0001cal1_a2	cal	2	a	1	99	2015-03-06 16:21:00	8-iso-PGF3a	3.668	7462	8-iso-PGF3a_ISTD	4.629	35861
s0001_cal2	s0001cal2_a2	cal	2	a	1	100	2015-03-06 16:35:00	23-dinor-11b-PGF2a	3.849	4337	23-dinor-11b-PGF2a_ISTD	5.194	135512
s0001_cal2	s0001cal2_a2	cal	2	a	1	100	2015-03-06 16:35:00	23-dinor-8-iso-PGF2a	3.432	11925	23-dinor-8-iso-PGF2a_ISTD	4.629	35392
s0001_cal2	s0001cal2_a2	cal	2	a	1	100	2015-03-06 16:35:00	8-iso-PGF3a	3.835	8806	8-iso-PGF3a_ISTD	4.629	35392
s0001_cal3	s0001cal3_a2	cal	2	a	1	101	2015-03-06 16:50:00	23-dinor-11b-PGF2a	3.837	7387	23-dinor-11b-PGF2a_ISTD	5.186	133478
s0001_cal3	s0001cal3_a2	cal	2	a	1	101	2015-03-06 16:50:00	23-dinor-8-iso-PGF2a	3.421	19417	23-dinor-8-iso-PGF2a_ISTD	4.626	35652
s0001_cal3	s0001cal3_a2	cal	2	a	1	101	2015-03-06 16:50:00	8-iso-PGF3a	3.827	10806	8-iso-PGF3a_ISTD	4.626	35652
s0001_cal4	s0001cal4_a2	cal	2	a	1	102	2015-03-06 17:04:00	23-dinor-11b-PGF2a	3.845	45655	23-dinor-11b-PGF2a_ISTD	5.191	179798
s0001_cal4	s0001cal4_a2	cal	2	a	1	102	2015-03-06 17:04:00	23-dinor-8-iso-PGF2a	3.435	113187	23-dinor-8-iso-PGF2a_ISTD	4.629	50669
s0001_cal4	s0001cal4_a2	cal	2	a	1	102	2015-03-06 17:04:00	8-iso-PGF3a	3.832	36002	8-iso-PGF3a_ISTD	4.629	50669
s0001_cal5	s0001cal5_a2	cal	2	a	1	103	2015-03-06 17:18:00	23-dinor-11b-PGF2a	3.84	71966	23-dinor-11b-PGF2a_ISTD	5.188	183291
s0001_cal5	s0001cal5_a2	cal	2	a	1	103	2015-03-06 17:18:00	23-dinor-8-iso-PGF2a	3.43	186830	23-dinor-8-iso-PGF2a_ISTD	4.628	45173
s0001_cal5	s0001cal5_a2	cal	2	a	1	103	2015-03-06 17:18:00	8-iso-PGF3a	3.825	55247	8-iso-PGF3a_ISTD	4.628	45173
s0001_cal6	s0001cal6_a2	cal	2	a	1	104	2015-03-06 17:33:00	23-dinor-11b-PGF2a	3.838	154612	23-dinor-11b-PGF2a_ISTD	5.183	203187
s0001_cal6	s0001cal6_a2	cal	2	a	1	104	2015-03-06 17:33:00	23-dinor-8-iso-PGF2a	3.417	391797	23-dinor-8-iso-PGF2a_ISTD	4.615	47758
s0001_cal6	s0001cal6_a2	cal	2	a	1	104	2015-03-06 17:33:00	8-iso-PGF3a	3.824	115809	8-iso-PGF3a_ISTD	4.615	47758
s0001_qc	s0001qc_h1	qc	1	h	1	105	2015-03-06 17:47:00	23-dinor-11b-PGF2a	3.991	638	23-dinor-11b-PGF2a_ISTD	5.184	173944
s0001_qc	s0001qc_h1	qc	1	h	1	105	2015-03-06 17:47:00	23-dinor-8-iso-PGF2a	3.378	1518	23-dinor-8-iso-PGF2a_ISTD	4.622	43523
s0001_qc	s0001qc_h1	qc	1	h	1	105	2015-03-06 17:47:00	8-iso-PGF3a	3.657	8126	8-iso-PGF3a_ISTD	4.622	43523
s0001_blank	s0001blank_b2	blank	2	b	1	106	2015-03-06 18:01:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD		
s0001_blank	s0001blank_b2	blank	2	b	1	106	2015-03-06 18:01:00	23-dinor-8-iso-PGF2a			23-dinor-8-iso-PGF2a_ISTD		
s0001_blank	s0001blank_b2	blank	2	b	1	106	2015-03-06 18:01:00	8-iso-PGF3a			8-iso-PGF3a_ISTD		
s0001_qc	s0001qc_h2	qc	2	h	1	107	2015-03-06 18:16:00	23-dinor-11b-PGF2a	3.995	600	23-dinor-11b-PGF2a_ISTD	5.193	162583
s0001_qc	s0001qc_h2	qc	2	h	1	107	2015-03-06 18:16:00	23-dinor-8-iso-PGF2a	3.395	1746	23-dinor-8-iso-PGF2a_ISTD	4.627	40797
s0001_qc	s0001qc_h2	qc	2	h	1	107	2015-03-06 18:16:00	8-iso-PGF3a	3.98	10714	8-iso-PGF3a_ISTD	4.627	40797
s0002_qc	s0002qc_a1	qc	1	a	2	1	2015-03-11 12:29:00	23-dinor-11b-PGF2a	3.878	1139	23-dinor-11b-PGF2a_ISTD	5.054	175721
s0002_qc	s0002qc_a1	qc	1	a	2	1	2015-03-11 12:29:00	23-dinor-8-iso-PGF2a	3.463	634	23-dinor-8-iso-PGF2a_ISTD	4.513	50056
s0002_qc	s0002qc_a1	qc	1	a	2	1	2015-03-11 12:29:00	8-iso-PGF3a	3.877	5324	8-iso-PGF3a_ISTD	4.513	50056
s0002_blank	s0002blank_a1	blank	1	a	2	2	2015-03-11 12:44:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD		
s0002_blank	s0002blank_a1	blank	1	a	2	2	2015-03-11 12:44:00	23-dinor-8-iso-PGF2a	3.497	197	23-dinor-8-iso-PGF2a_ISTD		
s0002_blank	s0002blank_a1	blank	1	a	2	2	2015-03-11 12:44:00	8-iso-PGF3a	3.787	1044	8-iso-PGF3a_ISTD		
s0002_qc	s0002qc_a2	qc	2	a	2	3	2015-03-11 12:58:00	23-dinor-11b-PGF2a	3.888	796	23-dinor-11b-PGF2a_ISTD	5.056	159724
s0002_qc	s0002qc_a2	qc	2	a	2	3	2015-03-11 12:58:00	23-dinor-8-iso-PGF2a	3.509	588	23-dinor-8-iso-PGF2a_ISTD	4.514	43400
s0002_qc	s0002qc_a2	qc	2	a	2	3	2015-03-11 12:58:00	8-iso-PGF3a	3.64	7322	8-iso-PGF3a_ISTD	4.514	43400
s0002_cal0	s0002cal0_a1	cal	1	a	2	4	2015-03-11 13:13:00	23-dinor-11b-PGF2a	3.907	850	23-dinor-11b-PGF2a_ISTD	5.066	181235
s0002_cal0	s0002cal0_a1	cal	1	a	2	4	2015-03-11 13:13:00	23-dinor-8-iso-PGF2a	3.457	388	23-dinor-8-iso-PGF2a_ISTD	4.518	47217
s0002_cal0	s0002cal0_a1	cal	1	a	2	4	2015-03-11 13:13:00	8-iso-PGF3a	3.867	6805	8-iso-PGF3a_ISTD	4.518	47217
s0002_cal1	s0002cal1_a1	cal	1	a	2	5	2015-03-11 13:27:00	23-dinor-11b-PGF2a	3.896	928	23-dinor-11b-PGF2a_ISTD	5.059	179916
s0002_cal1	s0002cal1_a1	cal	1	a	2	5	2015-03-11 13:27:00	23-dinor-8-iso-PGF2a	3.523	1079	23-dinor-8-iso-PGF2a_ISTD	4.514	45289
s0002_cal1	s0002cal1_a1	cal	1	a	2	5	2015-03-11 13:27:00	8-iso-PGF3a	3.638	5677	8-iso-PGF3a_ISTD	4.514	45289
